,date,title,description,url
0,2021-10-01 17:45:42,통일로의 대변신…도심 속 명품 숲세권 `서대문구` [區석區석 서울],"""지금 제가 있는 곳은 서울 독립문 앞입니다. 독립문이 있는 이 곳 서대문구는 바로 서울 중심부에 위치해 있지만 주거시설이 열악하고 낙후돼 상대적으로 저평가를 받아온 지역입니다.하지만 최근 이 곳 통일로를 중심축으로 무악재 너머 홍제천까지 대규모 재건축·재개발 사업이 활발히 진행되면서 변신에 나서고 있습니다.""통일로와 홍제천은 대규모 정비사업을 통해 도심 속 핵심 주거지역으로 변모하고 있는 서대문구의 중심축입니다.현재 통일로와 홍제천이 만나는 `T자` 축을 중심으로 홍제동, 홍은동, 연희동 일대에서 대규모 정비사업들이 진행되고 있습니다.5곳은 이미 재건축·재개발이 끝났고, 현재 재건축·재개발이 진행중인 곳만 15곳에 이릅니다.재개발 지역에 해제됐지만 부동산 호황에 사업성이 좋아지면서 다시 개발 움직임이 보이고 있는 곳도 10곳 가까이 됩니다.[문석진 / 서대문구청장 : 통일로 쪽이 지금 사실 개발이 상당히 활발하게 이루어지고 있는 편이죠. 상대적으로 예전에 오래된 건물들이 많이 있다 보니까. 그래서 (통일로 일대) 개발 안 된 지역들은 거의 다 아파트 지구로 변모하지 않나 이런 판단이 들어요. (홍제동 일대)까지가 이렇게 개발되면 이미 금호(아파트)로 재개발된 지역이 있어요. 그쪽하고 연결되면서 홍제천 경계까지 다 개발이 이렇게 완성되는 이런 구역으로 이렇게 되어져 있습니다.]서대문구는 서울 도심 속에 있으면서도 무려 5개의 산을 끼고 있습니다.예전에는 교통을 방해하고 개발을 막는 불편한 대상이었지만, 이제는 그 숲과 산들이 주거지역의 가치를 높이고 있습니다.""이 곳은 서울 안산과 인왕산을 잇는 무악재 하늘다리입니다. 서대문 개발의 핵심 축인 통일로 양 옆으로 좌로는 안산, 우로는 인왕산이 병풍처럼 주거지역들을 둘러싸고 있습니다. 이처럼 서울 도심 한가운데 있는 주거지역이 숲과 산과 바로 맞닿아 있는 것은 서울 다른 지역과 차별화되는 서대문구의 경쟁력입니다.""[문석진 / 서대문구청장 : 지금 개발 지역이나 재건축 지역이 대부분 다 보면 뒷면이 산인 경우가 태반이에요. 그래서 대부분 숲을 포함하고 있습니다. 통일로 축으로 되어 있는 쪽은 안산이나 인왕산이 양쪽에 뒤에 배경이죠. 마포나 중구나 이런 쪽은 거의 산이 없고요. 종로는 당연히 산이 있죠 있죠. 북악산이나 북한산이 이렇게 쭉 산이 있는데 주거는 곤란한 공간이고요. 서대문구는 바로 주거지가 산과 다 연결돼 있는 공간이고 산이 5개거든요. 대부분 산과 가까운 지역들 중에 미개발된 지역들이 재개발 및 재건축 지역입니다.]""서대문구 개발의 마지막 퍼즐은 이곳 홍은 사거리를 중심으로 한 홍제권역 개발입니다. 통일로와 홍제천이 만나는 이 지역은 그동안 여러가지 이유로 10년 가까이 개발이 미뤄졌습니다. 하지만 최근 들어 부동산 호황과 함께 사업성이 크게 좋아지면서 다시 개발 움직임이 나타나고 있습니다.""""홍제권역 개발의 핵심은 이 곳 3호선 홍제역에서 홍은사거리까지 230M 구간을 지하도로로 연결하는 사업입니다. 기존 홍제역을 홍은사거리까지 확장하고, 그 출구를 중심으로 지역을 재개발에 나서겠다는 겁니다.""여기에 더해 서울시가 발표한 강북횡단선이 홍은사거리를 지나게 되면, 이 곳은 서울 서북부의 중심이 되는 더블역세권으로 변모하게 됩니다.특히 홍제권 주변이 서울시 도시재생지역 후보지에 이어, 국토부 소규모 재생사업지로도 선정되면서 개발에 청신호가 켜졌습니다.[문석진 / 서대문구청장 : 금년 연말까지 (홍제 지하보행 네트워크 사업) 기본 설계가 나올 것이고요. 내년 되면 실설계 용역에 들어갈 겁니다. 그러면 착공할 수 있는데 그 대신 착공 시기는 지하철 3호선과 강북횡단선의 출구라고 볼 수 있는 영역들이 함께 개발에 대한 동의가 이루어지면 저는 대대적으로 변할 거라고 생각합니다. 그렇게 되면 이 세 군데 공간이 우리가 흔히 얘기하는 미래 도시형으로 주상복합 건물들이 만들어질 것이고요. 이번에 다시 잘 조정을 해서 한꺼번에 다 개발할 수 있는 이런 토대를 만들어보려고 합니다.]서울 도심에 인접한 노후 주거지역에 대한 개발압력이 갈수록 거세지고 있는 가운데, 도심 속 숲세권 서대문구가 화려한 부활에 나서고 있습니다.※ 특별기획 [區석區석 서울] : `구석구석 서울`은 다시 뛰고 있는 대한민국의 심장 서울의 생생한 현장을 담습니다. 한국경제TV 기자들이 25개 자치구를 이끌고 있는 구청장들을 만나 새롭게 변모하고 있는 우리 동네 구석구석의 이야기와 그 미래에 대해 생생히 전합니다.  (매주 금요일 4시 뉴스플러스 방송)",https://n.news.naver.com/mnews/article/215/0000987906?sid=101
1,2021-10-01 17:53:04,[포토] 국내 최대 건설·부동산 축제 ‘집코노미 박람회’ 개막,"국내 최대 건설·부동산 축제 ‘집코노미 박람회’ 개막 한국경제신문사가 주최하는 국내 최대 건설·부동산 박람회 ‘집코노미 박람회 2021’이 1일 서울 삼성동 코엑스(D홀)에서 개막했다. 올해 7회째를 맞은 이 박람회는 코로나19 방역 수칙을 철저히 준수하면서 오프라인 행사로 진행됐다. 노형욱 국토교통부 장관이 LH 부스에서 3기 신도시 사전청약을 소개하는 가상현실(VR) 평면을 가리키고 있다. 오른쪽부터 김현준 LH 사장, 노 장관, 오세훈 서울시장, 김정호 한국경제신문 사장, 윤영준 현대건설 사장, 김승배 한국부동산개발협회 회장, 안성우 한국프롭테크포럼 의장, 이윤상 한국부동산분양서비스협회 회장.",https://n.news.naver.com/mnews/article/015/0004611331?sid=101
2,2021-10-02 16:45:03,"""서울 수요자도 '한화 포레나 제주 중문'에 관심 높아요""","2일 서울 삼성동 코엑스에 집코노미 박람회 열려분양업체 유성, 제주 169가구 규모 아파트 선봬 2일 서울 삼성동 코엑스에서 열린 '집코노미 박람회 2021'에 분양 마케팅업체 유성이 선보인 '한화 포레나 제주 중문'에 투자자들의 관심이 집중됐다. 실거주를 목적으로 방문한 사람들부터 부동산 투자를 염두해두고 온 방문객들까지 부스가 북적이는 모습이었다. 제주에 오랜만에 나온 신규 주택분양인 데다 '한화포레나' 브랜드라는 점이 관심을 이끌었다는 설명이다.이 단지는 제주 서귀포시 중문동 1805의1 일대에 들어선다. 지하 2층~지상 7층, 8개 동, 169가구(전용면적 76~113㎡)으로 이뤄진다. 입주는 2023년 6월 예정이다. 이 단지는 한화건설에서 제주에 처음으로 공급하는 포레나 브랜드 단지다. 단지를 계단식 데크형으로 넓게 설계해 제주 앞바다를 내려 볼 수 있는 오션 뷰 전망(일부 가구)이 가능하다. 전망과 개방감을 돋보이게 하는 4베이(방 3칸과 거실 전면향 배치) 혁신 평면(일부 타입)의 중대형 평면으로 구성된다.유성 측은 지상 34대, 지하 193대 등 넉넉한 주차공간도 주된 특징으로 꼽았다. 입주민 생활 패턴을 반영해 테라스형 발코니(일부 가구), 계절창고, 알파룸, 드레스룸 등 세대별 특화설계를 적용할 계획이다.김기훈 유성 기획팀 이사는 ""단지 뒤로는 한라산이, 앞쪽엔 바다 뷰가 있는데다 단지 평면 역시 넓게 설계된 구조""라며 ""제주에서 오랜만에 나온 신규분양이라 관심들이 많았다""고 말했다.이날 방문객들이 가장 관심을 가졌던 부분은 입지였다. 단지는 제주 남부 지역의 중심인 서귀포 신시가지(2청사), 구시가지(1청사), 중문관광단지와 가깝다.단지 인근의 중문관광단지 교통 인프라는 제주에서도 손에 꼽힌다. 제주 주요 지방도로, 공항버스와 연계돼 있기 때문. 여기에 교육, 관광, 컨벤션 등 제주 남부를 대표하는 입지를 갖추고 있다는 평가다.교육 환경도 좋은 편이다. 중문초, 중문중, 중문고 등과도 가깝다. 영어교육도시는 도로가 연결돼 있어 교육특구를 누릴 수 있다. 하나로마트 중문농협 본점과 중문동 주민센터, 서귀포시 중문보건지소, 서귀포 국민체육센터 등 생활 인프라도 다양하다.부동산 비규제지역으로 중도금 60% 무이자 혜택과 자유로운 전매가 가능해 투자가치도 높을 것으로 보인다. 김 이사는 ""방문객의 70% 이상이 한화포레나 제주 중문에 대한 문의였다""며 ""그 중 절반은 제주 현지인들이 아닌 내륙에 사는 사람들이라 제주에 갖고 있었던 막연한 로망을 현실화해보려는 모습""이라고 말했다.",https://n.news.naver.com/mnews/article/015/0004611557?sid=101
3,2021-10-02 17:01:04,"[아파트 돋보기]공동주택, 행위허가 필요한 경우는?","우리나라 주택의 77%는 아파트·연립·다세대주택 등 여러 가구가 모여 사는 공동주택 형태로 이뤄져 있다. 대한주택관리사협회의 도움을 받아 이 같은 공동주택에서 실제 벌어지거나 일어날 수 있는 다양한 사례들을 알아보고, 매 주말 연재를 통해 꼭 알아둬야 할 상식과 더불어 구조적인 문제점과 개선방안, 효율적인 관리방법 등을 살펴본다. (사진=연합뉴스)[이데일리 김나리 기자] 공동주택인 아파트는 크게 전용부분과 공용부분으로 구분할 수 있습니다. 전용부분은 입주자가 세대에서 단독으로 사용하는 공간을 말하며, 공용부분은 전용부분을 제외한 주택 부분과 부대시설 및 복리시설, 대지 등 입주자가 공동으로 사용하는 시설입니다. 구체적으로 전용부분의 범위는 세대 내부의 마감부분과 전용으로 사용하는 벽체(천장ㆍ바닥 및 벽), 문틀ㆍ문짝과 이에 부수된 시건장치 등 시설을 포함한 현관문 및 창(발코니 창 포함), 전용부분에 설치되어 있는 배관ㆍ배선 및 덕트 등의 설비이며, 다만 2세대 이상이 사용하는 배관ㆍ배선 등은 공용부분에 해당합니다. 공용부분의 범위는 건물의 복도ㆍ계단ㆍ현관, 승강기 등 ‘주거공용 건물 부분’, 주차장ㆍ관리사무소ㆍ담장ㆍ입주자집회소ㆍ도로 등 주택에 딸린 시설 및 설비를 일컫는 ‘부대시설’, 어린이놀이터ㆍ주민운동시설ㆍ경로당ㆍ주민공동시설ㆍ문고ㆍ유치원 및 보육시설(개인에게 분양된 시설 제외) 등과 같은 입주민 생활 편의를 위한 ‘복리시설’, 전기ㆍ수도ㆍ가스ㆍ급탕ㆍ난방 계량기와 계량기 부속설비(각종 밸브) 같은 ‘관리책임시설’ 등으로 분류할 수 있습니다. 공동주택 입주 이후, 입주민들의 수요 변화를 비롯해 주택건설기준 개정에 적합하도록 개선하기 위해 전용부분, 공용부분 등 각종 시설의 용도변경이나 공사가 필요할 때가 있습니다. 이와 같은 행위를 하기 위해서는 입주민 동의와 함께 해당 지역 지자체에 허가를 받거나 신고를 해야 하는데 이를 ‘행위허가 제도’라고 합니다. 행위허가는 공동주택과 부대시설 및 복리시설의 효율적 관리, 주거생활의 질서 확립, 시설물의 안전한 유지ㆍ관리를 위해 공동주택 내에서 발생하는 각종 행위를 관리하기 위해 도입됐습니다. 행위허가를 받거나 신고해야 하는 주체는 입주자등(소유자, 임차인) 또는 관리주체이며 행위허가 및 신고가 필요한 사항으로는 용도변경, 개축ㆍ재축ㆍ대수선, 파손ㆍ철거, 세대구분형 공동주택의 설치, 용도폐지, 증축ㆍ증설 등의 경우입니다.공동주택관리법과 시행령에서 규정하고 있는 각종 행위허가ㆍ신고 기준과 절차, 제출해야 하는 관련 서류 등이 상당히 복잡하고 까다롭습니다. 따라서 입주자등은 각종 공사를 하기 전에 해당 공동주택 관리사무소 또는 지자체 공동주택 담당 부서에 문의ㆍ확인 등이 필요합니다. 담당 부처인 국토교통부는 행위허가ㆍ신고 제도에 대한 공동주택 입주민, 지자체 담당 공무원 등 관련 주체들의 이해도를 높이기 위해 공동주택 행위허가ㆍ신고 제도의 개요, 기준 해설, 절차 및 제출서류, Q&A 사례 등의 내용을 담은 ‘공동주택 행위허가ㆍ신고 가이드라인’을 만들어 홈페이지를 통해 제공하고 있습니다. 작년 11월에 공동주택 내 주민공동시설의 설치ㆍ변경 등에 대한 입주자 동의 요건 등 관련 규제와 제한이 과도하다는 의견 등을 반영해 행위허가ㆍ신고 시 입주민 동의 기준을 비롯한 용도변경 규제를 공동주택관리법 시행령 개정을 통해 완화한 바 있습니다.",https://n.news.naver.com/mnews/article/018/0005050479?sid=101
4,2021-10-03 17:35:05,[그래픽] 서울 주택 갭투자 비중 추이,(서울=연합뉴스) 박영석 기자 = 3일 국회 국토교통위원회 소속 김상훈(국민의힘) 의원이 국토교통부로부터 제출받아 분석한 서울시 주택 자금조달계획서 현황 자료에 따르면 갭투자 비율은 2017년 9월 14.3%에서 2021년 7월 41.9%로 약 4년 만에 3배 가까이 뛰었다.     zeroground@yna.co.kr    트위터 @yonhap_graphics  페이스북 tuney.kr/LeYN1,https://n.news.naver.com/mnews/article/001/0012678648?sid=101
5,2021-10-03 17:38:03,[단독] 화천대유 부담? 대장동 'SK뷰 테라스' 무더기 미계약 사태,"총 292가구 중 100가구가량 미계약오는 5일 추가 입주자 모집공고…6~7일 청약접수전용 84㎡ 분양가 최대 13억원자금조달에 '화천대유' 부담 경기도 성남시 분당구 대장동 개발사업 현장. / 사진=뉴스1자산관리회사 화천대유가 경기도 성남시 분당구 대장동에서 최근 분양했던 테라스하우스 형태의 도시형 생활주택에서 무더기 미계약이 발생했다. 최근 집값 상승으로 서울을 비롯해 수도권 주요 지역에서는 미계약이 드물었다. 그러나 높은 분양가와 이에 따른 자금부담, 시행사가 화천대유라는 점 등이 계약자들의 발목을 잡은 것으로 보인다.3일 관련 업계에 따르면 SK에코플랜트가 대장지구 B1블록에 짓는 ‘판교 SK뷰 테라스(판교 SK VIEW Terrace)’가 지난 1일까지 292가구에 대한 계약을 받았다. 계약에서 200가구가량은 주인을 찾아갔지만, 100가구 정도는 미계약으로 남아 추가로 청약을 받을 예정이다. 3분의 1이 미계약이 된 것이다. 분양 관계자는 ""정확한 주택형이나 가구수는 아직 알려줄 수 없다""면서도 ""100~110가구 정도 미계약으로 나오게 되면서 오는 5일 추가 모집공고를 내고, 6~7일 청약을 받을 예정""이라고 말했다.또다른 분양 관계자는 ""일각에서 얘기하는 화천대유나 이런 것 보다는 '묻지마 청약'을 했던 당첨자들의 포기가 많았다""며 ""자녀명의로 넣었다가 당첨됐지만, 자금조달계획서를 쓰기가 여의치 않아 포기한 사례들도 있다""고 설명했다.하지만 계약포기자들 중에서는 화천대유 사태로 주목받는 점이 부담스러웠다는 얘기들이 나온다. 성남에 사는 A씨는 ""아들이 당첨돼 자금을 좀 보태서 집을 사게 도와주려고 했는데, 이번에 여러모로 주목을 받고 있다보니 부담스러웠다""며 ""혹시라도 나중에 조사가 들어오거나 괜히 문제 삼는 일이 생길까봐 계약을 안하게 됐다""며 아까워했다. 성남 최고 분양가에도 9만명이 넘게 신청자가 몰렸던 '판교 SK뷰 테라스' 조감도. / 자료=SK에코플랜트판교 SK뷰 테라스는 도시형 생활주택으로 공급돼 주택수 산정에 포함되는데다 분양가 상한제가 적용되지 않는다. 전매는 등기후 가능하다. 실제 3.3㎡당 평균분양가가 3400만원이 넘어 성남 최고 수준이었다. 전용면적 75㎡의 분양가는 10억~11억대였고, 84㎡는 11억~13억대였다.그럼에도 청약문턱이 낮다보니 신청자가 몰렸다. 만 19세 이상이면 청약통장과 주택 소유, 거주지 등 자격 제한 없이 청약이 가능하다. 청약 통장을 사용하지 않기 때문에 재당첨 제한이 없다. 지난달 292가구를 모집하는데 9만2491명이 접수해 평균 316.75대 1의 경쟁률을 기록했다. 12가구만 모집하는 전용 84㎡T형에는 2만7739명이 몰려 최고 경쟁률로 2311.58대 1을 나타냈다.당첨자들은 높은 경쟁률을 뚫었지만, 때마침 불거진 화천대유 특혜의혹 사태와 중도금 대출 문제 등으로 적잖은 갈등을 한 것으로 알려졌다. 이 단지는 분양가가 9억원이 넘어 주택도시보증공사(HUG)의 중도금 대출 보증을 받을 수 없다. 시행사인 화천대유 측은 입주자 모집공고를 통해 9억원 이내 40%, 초과분 20% 범위에서 대출을 알선하겠다고 밝혔다.그러나 은행권을 중심으로 대출을 꺼려하는 분위기에 당첨자들에게 대출여부가 확실하게 고지되지 않은 것으로 알려졌다. 이에 자금의 대부분을 자납해야하는 부담이 작용하면서 계약을 포기한 이들이 속출한 것으로 전해졌다. 성남시 한 지역 공인중개사는 ""예상보다 많은 미계약이 나오다보니 혹시나 기회가 있을까봐 지역 수요자들의 전화와 카톡이 밀려오고 있다""면서도 ""수요자들이 망설이는 이유는 자금만큼이나 화천대유""라고 말했다. 이어 ""시행사가 화천대유다보니 중도금 대출은 거의 어려울  것 같고, 자금은 8억 정도는 있어야 할 것으로 보인다""며 ""지난번과는 달리 다주택자들은 청약을 포기하는 눈치""라고 덧붙였다.",https://n.news.naver.com/mnews/article/015/0004611719?sid=101
6,2021-10-04 18:08:02,괴정7도 구역지정 통과···탄력받는 부산 서부 재개발,"1,890가구 탈바꿈···연내 조합 설립 추진[서울경제] 1,800여 가구 규모로 추진되는 부산 사하구 괴정7구역이 정비 구역으로 지정됐다. 지난달 괴정6구역이 시공사를 선정한 데 이어 부산 서부권 정비 사업이 잇따라 탄력을 받는 모습이다.4일 정비 업계에 따르면 괴정7구역추진위는 지난달 30일 부산시로부터 구역 지정 통과 소식을 전달 받았다. 지난해 8월 구역 지정을 신청한 지 1년여 만이다. 시는 조만간 괴정7구역의 구역 지정을 고시할 계획인 것으로 알려졌다.괴정7구역 재개발 사업은 부산시 사하구 괴정동 545-1번지 일원 9만 5,890㎡ 부지를 아파트 20개 동, 총 1,890가구 대단지로 탈바꿈시키는 사업이다. 추진위는 이번 구역 지정 후 연말까지 조합을 설립한 뒤 내년 2월 중 시공사 선정에 나설 계획이다.구역이 속한 사하구 괴정동은 일대에서 대규모 정비 사업이 추진되고 있다. 지난달 괴정6구역이 롯데건설을 시공사로 선정한 데 이어 괴정2·3·5구역과 사하지역주택조합 등도 정비 사업을 추진하고 있다. 괴정7구역을 비롯해 지역 내 정비 사업이 모두 완료되면 1만 가구 규모의 주거 타운이 형성될 전망이다. 지역 부동산 업계 관계자는 “부산 도시철도 1호선 괴정역에 인접한 데다 대규모 정비 사업 진행되고 있어 앞으로 일대가 부산 서부권 대표 주거 단지로 거듭날 것”이라고 기대감을 드러냈다.한편 한국부동산원에 따르면 지난해 9월 21일부터 올해 9월 20일까지 부산의 아파트 매매 가격은 18.09%가 올랐다. 이는 같은 기간 전국(13.72%) 및 5대 광역시(15.03%) 평균 상승 폭을 웃도는 수치다.",https://n.news.naver.com/mnews/article/011/0003969067?sid=101
7,2021-10-04 18:10:02,IT지구 대폭 확대···판 커지는 성수동 개발,"성수역 일대 53만㎡서 확장 추진로봇·드론 등 인센티브 업종 추가지구 지정땐 고밀도 개발 가능해져용적률 최대 560%·높이 84~120m재개발 성수전략정비구역도 맞닿아강북권 신흥 중심지로 거듭날 듯 [서울경제] 서울시와 성동구가 성수역 일대에 추진하고 있는 ‘성수IT산업개발진흥지구’가 기존 계획보다 대폭 확대될 전망이다. 당초보다 지구 면적이 대폭 확대되고 업종도 다양해진다. IT산업개발진흥지구로 지정되면 개발 시 용적률과 높이 인센티브를 적용 받아 성수역 일대 준공업지역은 고밀 개발이 가능해진다. 특히 해당 지역은 한강변 재개발 대어(大魚)로 꼽히는 성수전략정비구역과도 맞닿아 있는 만큼 앞으로 성수역 일대가 산업과 주거 기능이 어우러진 강북권의 신흥 부촌으로 떠오를 것이라는 분석도 나온다.4일 성동구청에 따르면 구청은 최근 IT진흥지구 확장 조정 용역을 공고하며 성수IT산업개발진흥지구의 개발 범위와 규모를 확대하기 위한 절차에 나섰다. 이번 용역은 현재 지하철 2호선 성수역 일대 53만 9,406㎡ 규모로 지정된 성수지구 면적을 넓혀 개발 효과를 높이겠다는 취지다. 성동구청은 당초 IT진흥지구를 성수 준공업지역 전체(205만 1,234㎡)로 확대하는 방안을 검토했다. 다만 일정 비율 이상을 공장 용지로 확보해야 한다는 지정 요건을 고려하면 실제 면적은 계획보다 소폭 줄어들 것이라는 관측이다.IT진흥지구에서는 요건이 충족되면 용적률 및 높이 규제가 대폭 완화된다. IT나 연구개발(R&D) 등 권장 업종이 들어오고 산업 종사자 편의시설, 시민들을 위한 공개 공지 등을 계획할 경우 기존 용적률의 최대 1.4배까지 완화해 적용 받을 수 있다. 이렇게 되면 용적률은 최대 560%, 높이는 최고 84~120m까지 고밀 개발이 가능해진다. 이번 용역으로 새로 IT진흥지구에 포함되는 지역에도 동일한 수준의 인센티브가 주어질 가능성이 높다.해당 용역에는 인센티브를 주는 권장 업종을 늘리는 내용도 담겼다. 기존 권장 업종인 IT와 R&D 산업에 더해 로봇·드론·전기자율차·바이오헬스·에너지신산업·증강현실(AR)·가상현실(VR)·사물인터넷(IoT)·인공지능(AI) 등 신산업 업종도 추가될 전망이다. 내년까지 IT진흥지구 구역 및 권장 업종 확대 검토를 완료한 후 2023년부터 2032년까지 IT산업개발진흥계획을 재수립할 예정이다.한강변에 위치한 성수역 일대는 입지 여건이 뛰어난 만큼 IT진흥지구 면적이 확대되면 강남 업무 지구의 기능을 일부 흡수해 강북권의 신흥 중심지로 거듭날 수 있다는 기대감이 있다. 송승현 도시와경제 대표는 “지구단위계획을 한다는 것은 무분별한 난개발이 아니라 해당 지구에 맞는 체계적이고 계획적인 개발이 이뤄진다는 의미”라며 “입지 여건이 뛰어나다는 장점에 더해 개발 시 용적률·높이 등 인센티브도 확대되면 토지의 가치와 활용도가 높아지고 고부가가치 산업의 육성도 가능해질 것”이라고 설명했다.서울의 재개발 블루칩으로 꼽히는 성수전략정비구역과 맞닿아 있다는 점도 IT진흥지구 확대와 시너지를 낼 수 있다는 분석이다. 1~4지구로 구성된 성수전략정비구역은 높은 개발 규제 문턱에 막혀 재개발 사업이 지지부진했지만 재개발 규제 완화를 추진하고 있는 오세훈 서울시장 당선 이후 개발 훈풍이 불고 있다. 최근에는 2지구 재개발 사업이 서울시 교통영향평가심의위원회를 통과하며 4개 지구가 모두 건축 심의 절차에 돌입하게 됐다. IT진흥지구 개발로 상업 기능이, 성수전략정비구역으로 주거 기능이 강화되면 이 일대 부동산 시장이 들썩일 것이라는 관측이 나온다.",https://n.news.naver.com/mnews/article/011/0003969068?sid=101
8,2021-10-05 19:20:05,‘공시가 1억원 미만’도 규제 더하나…노형욱 “세정당국과 논의할 것”,"지난해 7·10 대책 이후 수요 몰려기본 취득세율에 주택수 제외 등 “외지에서 수백채 사들인 사례도”[헤럴드경제=양영경 기자] 노형욱 국토교통부 장관은 지난해 7·10 대책 이후 다주택자 등의 매수세가 집중된 ‘공시가격 1억원 미만 아파트’의 과세 문제 등을 세정 당국과 논의하겠다고 밝혔다.노 장관은 5일 정부세종청사에서 열린 국회 국토교통위원회의 국토부 국정감사에서 ‘공시가격 1억원 미만 아파트에 대한 주택 수 합산이나 과세 등을 검토해야 하는 것이 아니냐’는 장경태 더불어민주당 의원의 질의에 “(주택 매수 과정에서) 불법적인 부분은 없는지, 다주택을 보유한 사람에 대한 세제를 어떻게 할지 세정 당국과 논의해야 할 사항이라고 본다”고 말했다.  노형욱 국토교통부 장관이 5일 오전 세종시 정부세종청사에서 열린 국회 국토교통위원회의 국토교통부, 행정중심복합도시건설청, 새만금개발청 국정감사에서 위원 질의에 답변하고 있다. [연합뉴스]정부는 지난해 7·10 대책에서 보유 주택 수에 따라 취득세율을 최대 12%까지 올리면서 공시가격 1억원 미만에 대해서는 예외를 뒀다. 주택 수 산정에서 제외하고 기본 취득세율 1.1%(농어촌특별세 및 지방교육세 포함)를 적용한 것이다. 다주택자가 규제지역이 아닌 지역에서 해당 구간대 주택을 매수할 경우 양도소득세 중과도 피해갈 수 있다.이로 인해 지난해 7·10 대책 이후 공시가격 1억원 미만 아파트는 다주택자의 타깃이 됐다. 장 의원이 국토부를 통해 확보한 자료에 따르면, 7·10 대책 발표 이후 지난 8월까지 공시가격 1억원 미만 아파트는 총 26만555건 거래됐다. 대책 발표 직전 14개월 간(2019년 5월~2020년 6월)의 매매거래건수인 16만8130건과 비교하면 9만여건 이상 늘었다. 한 개인이 269가구, 법인이 1978가구를 쇼핑한 사례도 나왔다.노 장관은 “(공시가격 1억원 미만 예외를 둔 것은) 지방에서도 주택시장이 침체된 지역을 배려한 것”이라며 “이 가격대는 실수요자가 살 것이라고 예상하고 제외했는데, 외지에서 수백 채 매집하는 사례도 나왔다”고 했다.그는 “매수세가 급증하는 지역은 모니터링을 한다”면서 “탈세나 명의신탁이 의심되는 사례를 200여건 적발해 관련 기관에 통보하고 조치한 바 있다”고 덧붙였다.",https://n.news.naver.com/mnews/article/016/0001895481?sid=101
9,2021-10-05 19:50:09,서울 평균 아파트값 12억 돌파 초읽기,"5개월만에 9000만원 또 올라강남권 11개구 14억2980만원강북권은 처음으로 9억 넘어평균 전셋값도 6.6억원 달해 올해 들어서만 1억5000만원 넘게 오른 서울의 평균 아파트값이 이달 중 12억원을 넘어설 전망이다. 5일 KB국민은행이 발표한 월간 주택가격동향 시계열 통계에 따르면 9월 서울 아파트 평균 매매가는 11억9978만원으로 12억원에 근접했다.지난 4월(11억1123만원) 처음으로 11억원을 돌파한 뒤 5개월 만에 9000만원가량 오른 것이다. 10억4299만원이던 지난해 12월과 비교하면 1억5000만원 이상 뛰었다.지난달 강북권 14개 구의 평균 아파트값은 9억5944만원, 강남권 11개 구의 평균 아파트값은 14억2980만원을 기록했다.특히 강북권 아파트 중위 매매가는 지난달 9억500만원으로 처음 9억원을 넘었다. 강남권 아파트 중위 매매가는 12억9833만원이었다.서울 집값 급등에 따라 내 집 마련 수요가 수도권으로 옮겨가면서 경기·인천 아파트값도 빠르게 치솟고 있다.지난달 경기의 아파트값은 전달 5억5950만원보다 2292만원 상승한 5억8242만원으로 조사됐다. 인천의 경우 지난달 평균 아파트값(4억1376만원)이 4억원을 돌파했다.수도권 전체적 평균 아파트값은 지난달 7억6392만원을 기록해 전달보다 2356만원 올랐다.지난달 전국의 평균 아파트값은 전달과 비교해 1302만원 오른 5억3624만원이었다.전셋값의 상승세도 이어지고 있다. 지난달 서울 아파트 평균 전셋값은 6억5365만원으로 전달 6억4345만원보다 1020만원 올랐다. 6억652만원을 기록한 지난 3월 이후 6개월 만에 6억5000만원 선을 넘어섰다. 서울에서는 강북권이 5억3496만원으로, 강남권이 7억5848만원으로 집계됐다.지난달 경기와 인천 아파트의 평균 전셋값은 각각 3억7152만원, 2억7487만원이었다.수도권 아파트 평균 전셋값은 지난 1월 처음으로 4억원을 돌파한 후 지난달 4억5083만원까지 올랐다. 서울 남산에서 바라본 중구, 성동구 아파트 일대. 연합뉴스",https://n.news.naver.com/mnews/article/029/0002699560?sid=101
